,Unnamed: 0,Unnamed: 0.1,ItemID,Sentiment,SentimentText
2672,102672,102672,102684,1,@daisywoo you didn't know NPH could sing!?!?! I saw him in Rent in LA and he was FANTASTIC!!  
2673,102673,102673,102685,1,@daisyx  You're welcome! You're one of most vocal on European list 
2674,102674,102674,102686,1,@daisyx @tenelilli  haha! Absolutely! About to start my playlist from #Chuck vs. the Pilot 
2675,102675,102675,102687,1,@daisyx eyebrows was my favorite part of the vid too. 
2676,102676,102676,102688,1,"@daisyx I'm the same there, too.  (I'm the person writing &quot;Five Times Awesome Saw Chuck's Awesomeness&quot;, btw)"
2677,102677,102677,102689,1,"@daisyx Oh, me too. Hubby was playing INXS in the car last night, which is why I remembered "
2678,102678,102678,102690,0,"@daisyx oh, yeh - I saw that on the news....sad. "
2679,102679,102679,102691,1,@daisyx Yeah i was kinda meh at the beginning about BN too but it's starting to grow on me 
2680,102680,102680,102692,1,@daisyx Yeah it was quite something  how about you
2681,102681,102681,102693,1,@daisyxmay  And dye it light pink? I think so. 
2682,102682,102682,102694,1,@DaivRawks At least you didn't pack one brown dress shoe and one black one. I knew someone who did that once! 
2683,102683,102683,102695,1,@DaivRawks Think of it as .99 for great healthy benefits! Avocado can raise ur HDL - good cholesterol! 
2684,102684,102684,102696,1,@DaivRawks Yeah.  The kind that leave their empty shopping cart in the middle of an empty parking space. 
2685,102685,102685,102697,1,"@daixkawaii, I can see your halo. "
2686,102686,102686,102698,0,"@Daizz26 Geez, I am upset.... "
2687,102687,102687,102699,0,@Daizz26 Ikr?  But it was a good corner. Very nice hit. Oh wells.
2688,102688,102688,102700,1,@danceforlife7 I just texted Zaq. I guess I will be seeing you tonight  Good thing you tweeted about it or else I would of never showed up
2689,102689,102689,102701,1,"@Dancegurl91 haha it's actually summer vacation here, April-May. But we had to prepare for this test in August. Lol sucks. "
2690,102690,102690,102702,0,"@Dancegurl91 yeah, it really sucks! "
2691,102691,102691,102703,1,@dancehalconnect oh yes I am.  thanxxx
2692,102692,102692,102704,1,@dancehallmobi i just email u some pics from the beenie man show  to the &quot;updates&quot; address from http://mplsdancehall.com
2693,102693,102693,102705,1,"@danceinadance The Proposaaaal &lt;3 Lady, I posted it.. already! Where were you?!! "
2694,102694,102694,102706,0,@dancelikejordan did i read you're a pixar fan ? did you read this ? http://is.gd/160jK  oh how i loved UP...heartbreaking 
2695,102695,102695,102707,1,@dancemasstv thank you! 
2696,102696,102696,102708,1,@DanceMassTV Thanks! True encounters in Med school. Stay tuned for more! I've got loads coming up! Wt u up2 this lovely Sunday? 
2697,102697,102697,102709,1,@dancemonkey24 ahhhhhhhhhhh no way. joe jonas single ladies legendary 
2698,102698,102698,102710,1,@dancemonkey24 amazon.com!!! ma'r caneuon n AMAZING a ar y live chat ma nwn chware darn o Turn Right 
2699,102699,102699,102711,1,@danceoffmychest watchng that one dies every week show on ten so good x. Sounds alot like Neighbours...  
2700,102700,102700,102712,1,@dancer_4eva haha hey lauren  what you up too SHELLEY'S TWITTER WORKS PEOPLE!
2701,102701,102701,102713,1,@dancer_4eva hahaha WHAT ARE THE QUESTIONS PEOPLE!   lozziee you know you can reply to peoples twitter updates  yess stupid essay grrrr
2702,102702,102702,102714,1,@Dancer4Life13 u should u would love it 
2703,102703,102703,102715,1,@dancer4lifex mexican history. yup 
2704,102704,102704,102716,1,@dancer4lifex weee!! i'm looking for a picture to post 
2705,102705,102705,102717,1,@dancer4lifex YAY  so you wanna start???  pleaaaaaase?
2706,102706,102706,102718,0,@dancerboy89 it's true. Good thing i have my stephen pillow! ...it's losing its stephen-ness though 
2707,102707,102707,102719,1,@dancergurl0530 yur right nexttt me  hehe
2708,102708,102708,102720,1,@DancerJess7 I have no thunder at my house 
2709,102709,102709,102721,0,@DancerJess7 Im on level 20  im chuffed. ha i just have no coins left  xx
2710,102710,102710,102722,1,@dancerpenguin graciassss!!!!!!  I'm so excited &lt;3 so you finally got a twitter )
2711,102711,102711,102723,1,@dancerr08 errrrrr i'm already confused. hahah i love love love you too fron. night 
2712,102712,102712,102724,1,@DancerRuth As long as you're getting up in the mornings to walk you can watch as much TV as you want. 
2713,102713,102713,102725,1,@dancerswearpink: I like ur hair long like that girl... I looks good!  miss ya my twin!
2714,102714,102714,102726,1,"@danceswithelvis: Will definitely do so.  I have the money to get pears and wine anyway, so we shall see!"
2715,102715,102715,102727,1,@dancethrulife4 @Samm_W Breaking dawn.  i just started reading today and i already left it in the arena :\
2716,102716,102716,102728,1,"@DanceWithYou91 thanks for the luck! I need it lol! and yes, still metting! see you then  oxox"
2717,102717,102717,102729,0,"@danchezxxx it hurts dan, it hurts real bad "
2718,102718,102718,102730,1,@danchow Your cigars rock! Thanks for them. May hit you up for more at some point 
2719,102719,102719,102731,1,@DanChoy86 music.    got to record and do some writing tomorrow... STILL not in bed!!  lol
2720,102720,102720,102732,1,"@dancing_supasta It's on Much More Music?! I'm STOKED! And NO,  I haven't tried those sites! I will though, thanks! "
2721,102721,102721,102733,1,@dancing4maggie Hey! You guys still BBQing today?! 
2722,102722,102722,102734,1,"@dancingbonita &quot;I friggin love you!!!&quot;  -Ron Burgundy, riding a unicorn "
2723,102723,102723,102735,0,"@dajbelshaw Have been bitten with custom blocks before  Oh, and the LA is apparently about to buy a different LP regardless"
2724,102724,102724,102736,1,"@dajbelshaw Sorry, 'didn't work' in the artistic sense, not the technical sense "
2725,102725,102725,102737,0,@dajbelshaw sounds like my every day  except gym
2726,102726,102726,102738,1,@dajbelshaw Spymaster! :p (Is also slated in this interesting article about how Twitter needs to develop http://is.gd/KE6E ) 
2727,102727,102727,102739,0,@DaJoBa Naa mate i get exactly what you mean  thats why i wanna get the desktop mac and not a macbook 
2728,102728,102728,102740,1,"@dajoko I'M WORKING ON FINDING OUT THE NAME OF THE STORE, WILL GET BACK ASAP. "
2729,102729,102729,102741,1,@dajuanjohnson i needed that reminder... thanks..  
2730,102730,102730,102742,0,@dajve Hehe hey hey! This is far too early.. and I don't like it!  My eyes are malfunctioning haha *waves back* xxxxxxxxxxxxxxxxxxxxxxxxxx
2731,102731,102731,102743,0,"@dajw RAT fully booked till Nov I think, looked earlier "
2732,102732,102732,102744,1,@DAK04  thankyou  you have a wonderful evening too!
2733,102733,102733,102745,1,@dakami Not only was your talk impressive the fact you remained standing throughout it was astounding well done sir!  #ph-neutral
2734,102734,102734,102746,0,@dakcyrus did i ? sorry  i didnt say anything about winning
2735,102735,102735,102747,1,@dakcyrus Oh my gosh..that would be so cool. Am gonna rip my cousin doll head off if my sis cant get it 
2736,102736,102736,102748,0,"@dakegra Here, I'm crying, listening to the dulcet tones of Marti Pellow "
2737,102737,102737,102749,1,@DakF man i know how that stuff goes...makes me glad I'm done with school for now 
2738,102738,102738,102750,1,@dakidd_BReeZe lol it doesnt look gay jus cuz its u twin &amp; we KNOW ur not gay 
2739,102739,102739,102751,0,@DaKiddLoso u still mad at me 
2740,102740,102740,102752,0,@dakidnice215 thank you..shit got leaked  lol oh well....purple rain dropping july3rd
2741,102741,102741,102753,0,@DAKIDYUNGV I don't smoke  I only drink
2742,102742,102742,102754,1,@DaKing240 hit me up when you land 
2743,102743,102743,102755,0,@DaKing240 I am so jealous 
2744,102744,102744,102756,0,@DAKINGOFKINGS i have a cold  how r u?
2745,102745,102745,102757,0,"@dakini_3 I know, that's the problem... Medical types can be very tribal... "
2746,102746,102746,102758,1,"@dakitty86 aww, haha. You're a celebrity "
2747,102747,102747,102759,0,"@DakotaCassidy I see where you're going. Can't help, though. Science defunct. "
2748,102748,102748,102760,1,"@DakotaCassidy More likely Judy, but yeah, I reckon you're right "
2749,102749,102749,102761,0,@DakotaCassidy yes.  Seriously.  They did.    http://bit.ly/ya1pD
2750,102750,102750,102762,1,@dakotafanning I saw your movie &quot;The secret life of bees&quot;. It is great. Have fun with the vampires.  I am really curious.
2751,102751,102751,102763,1,"@DakotaFanning9 Hey Dakota!  How are you? I'm from Germany , but i love the Twilight/New Moon Films and think the film with you is good!"
2752,102752,102752,102764,1,@DakotaFanning9 hey if u could give kristen my congrats 2 her on the cake eaters &amp; speak next time u see her i would really appreciate it 
2753,102753,102753,102765,1,@DakotaFanning9 Heyy  do u have myspace by any chance? Hope ur havin an awesome day. Am xcited 4 New Moon 
2754,102754,102754,102766,1,@DakotaFanning9 I think it's Twilight or HSM3-I can't choose... 
2755,102755,102755,102767,1,"@DakotaFanning9 Just tweet hun, send pics!!  Then UR fans will spread the word that U R twitter awesome!!!!! "
2756,102756,102756,102768,1,"@DakotaFanning9 She offers to bake them all pie.   Yummm, lemon meringue!"
2757,102757,102757,102769,1,@DakotaFanning9 so happy that you are back girl 
2758,102758,102758,102770,0,@DakotaFanning9 still doesnt let me add 
2759,102759,102759,102771,1,@DakotaFanning9. What is your email address? For Myspace 
2760,102760,102760,102772,1,@Bella_in_Forks melodramatic queen 
2761,102761,102761,102773,1,@Bella_March Yup! That's me 
2762,102762,102762,102774,1,@Bella_Reaux brooms are especially fun to chase 
2763,102763,102763,102775,0,@bella0210 club was alright but i was about to be the bad girls club up out that mug! details later!! lol &amp; yes I miss my lil man too  lol
2764,102764,102764,102776,1,@Bella0715 velcome to twitter! 
2765,102765,102765,102777,1,@bella1608 I know!! haha and Thanks for follow me 
2766,102766,102766,102778,1,@Bella1876432 I am up 
2767,102767,102767,102779,1,@Bella1876432 Yeah i know rl i havnt fallen either lolz 
2768,102768,102768,102780,1,"@Bella41882 LOL, it's easy-- you just read what others are doing and respond etc.. "
2769,102769,102769,102781,1,@bella456 No stealing @haYngirlie's birthday Cheetos ya? Now ice cream is another story...hehe... 
2770,102770,102770,102782,1,@bella456 Wow u have them trained well 
2771,102771,102771,102783,1,@bella88love I was gonna go for aiden but I had a girl so I went with scarlet 
2772,102772,102772,102784,1,@Bella8lopez omg i HATE facebook.....i like how twitter's so simple---did you ever get all that food you wanted? i feel your pain 
2773,102773,102773,102785,0,@bellaamadis 
2774,102774,102774,102786,1,@bellaamadis see ya' on the flip side! 
2775,102775,102775,102787,1,"@bellaarsenault well, I wouldn't be talkin'. I must be better than you. "
2776,102776,102776,102788,0,@BellaB4510 Laddyy my phn is brken frm tht nite   Whts up w/ur phn u hv 2 snd bk? I'm tryna use ths sidekick bt I dnt knw if it'll wrk...
2777,102777,102777,102789,0,@bellabel73 no...i was so excited to hang out with those kids too!!! something came up and they ended up not going 
2778,102778,102778,102790,1,@BellaBellucci hope to see yu in a.m 
2779,102779,102779,102791,1,@bellablu4 if you like 2 laugh..have a good time..follow me..its just that simple 
2780,102780,102780,102792,0,@bellabluegrass haha! Awesome They opened with Wilson last night and it was great! The cops at Jones Beach not so great  2nite Phish again
2781,102781,102781,102793,0,@bellaC19 I guess not  we should take a trip and get away for awhile
2782,102782,102782,102794,1,@BellaCarmela07 at least mary bought ME a present-ha ha! loser...  
2783,102783,102783,102795,0,@BellaCullenRPG Hey Bella. I'm still trying to find an Emmett   I just put up an ad on twifans LOL
2784,102784,102784,102796,1,@Belladara that was nice to see 
2785,102785,102785,102797,1,@belladawna Hey! @irish1974 has some birds you can mow down!!!  
2786,102786,102786,102798,1,@belladawna just found those bitches in the seats and rubbed it in that my seats were better. I am a bitch. 
2787,102787,102787,102799,0,"@Belladawna Sure babe, but I don't tink we have his attention right now.    Sadly because that is some funny shit Irish asked.  LMAO"
2788,102788,102788,102800,0,@belladonna20  to all good things comes an end .. But you can look back at the good times you had with them  ((hugs))
2789,102789,102789,102801,1,@belladonna20 @stevehealy @acemas21 - oh cripes the twittersphere is in a lo mood today - it is the fault of 'men' isn't it 
2790,102790,102790,102802,1,@belladonna20 ha - was scratching my head for a second there - thought you meant it like &quot;loot and pillage&quot;! Arr me hearty! 
2791,102791,102791,102803,0,"@belladonna20 I managed to cheer her up again though - so crisis averted. Phew!  Not sure about tonight yet, have website work to do "
2792,102792,102792,102804,1,@belladonnarose Thanks!  Much appreciated 
2793,102793,102793,102805,0,@bellafashionist I have to wait till my next billing cycle. 
2794,102794,102794,102806,1,@bellafira thank you so much for these updates!! your such a trooper for not having any sleep and doing this!!! 
2795,102795,102795,102807,1,@bellafira woah hang there....you can do it 
2796,102796,102796,102808,0,@bellafob i better count!!!!!! 
2797,102797,102797,102809,1,@BellaFong Totally!  I can't wait for that day!
2798,102798,102798,102810,1,"@DancingDuck haha FACEPALM! oh well i need someone to spazz at UCATTIPT!!!  /spazz. sometimes, and other times it's REALLY annoying!"
2799,102799,102799,102811,1,@DancingDuck lol thats the problem with concerts though well the ones i seen were really good  whos your fave member??
2800,102800,102800,102812,0,@dancingfish26 must be nice. PB&amp;J for me. 
2801,102801,102801,102813,0,"@dancinggoddess1 Your neighbors now are suckish, huh? I am sorry. "
2802,102802,102802,102814,0,"@dancingin By the way, Have you found something about the video I was looking for? Still can't find it "
2803,102803,102803,102815,1,"@dancingman yep  @serdar I can now, can has fridge which means can has milk which means good homemade coffee!"
2804,102804,102804,102816,1,@dancingqueen I always entertain this fantasy that we're just an experiment in some kid's chemistry set 
2805,102805,102805,102817,1,"@dancingvalentin Ok, it's bedtime for me. Goodnight! - Ditto on that! "
2806,102806,102806,102818,0,@dancinqueenie no she is at work 
2807,102807,102807,102819,0,"@danclang oh no. I was just saying I got a #squarespace package, just trying to incorporate it in my tweet. It was just a package. "
2808,102808,102808,102820,0,"@DanClausen i almost got this one, but it sold out before i could get to it  may have to go the the sad rat race site"
2809,102809,102809,102821,1,"@DanCMos the debate still rages, some caffeine may turn the tide in favor of Logan "
2810,102810,102810,102822,1,"@DanCMos Those of us who can't, are very grateful to those who can, and do. You must always remember that.. "
2811,102811,102811,102823,0,"@dancohen Very cool. Am a huge Zotero fan, but it doesn't work on my new mac "
2812,102812,102812,102824,0,@DanColon whoa whoa whoa.way to call me out. 
2813,102813,102813,102825,0,@danconia02  let me know if you need a laptop repair
2814,102814,102814,102826,0,@dancox42  it will probably be repeated. Chatty Man is deffo funnier than JLC's show.
2815,102815,102815,102827,1,@dandandegeneres means everything to me too 
2816,102816,102816,102828,1,"@dandanglover Oh, and there's Kaoss in it! "
2817,102817,102817,102829,1,@dandanmontana can't wait 
2818,102818,102818,102830,0,@danddee I know.  I'm hardly in though. Got McFly duties to take care of. but we'll squeeze it in.
2819,102819,102819,102831,0,@DandDncgirl oh I am so sorry to hear that  what part of Phx are your relatives?
2820,102820,102820,102832,1,@DandDncgirl only 2 5* - the other two are reg tix.  Will tell Danny hey... 
2821,102821,102821,102833,1,@dandeadman but your a wanker 
2822,102822,102822,102834,0,"@dandelion101 Actually, it did flicker, so I've lost all my answerphone messages. I hope there was nothing important on there... "
2823,102823,102823,102835,0,@DandelionAS hahahahahhahahaha! yeah me too 
2824,102824,102824,102836,1,@dandelionvintag Bet he loved your &quot;disaster&quot; You gave him the best meal of his life! 
2825,102825,102825,102837,0,"@dandemeyere still working on it. My computer has been out of commission for a while now, have to send it in to be fixed "
2826,102826,102826,102838,1,@dandhroberts ... don't forget the 1st part! 
2827,102827,102827,102839,0,@dandineen Lol! They go to Batheaston... the most uncompetitive school there is. Didn't even have a fathers race 
2828,102828,102828,102840,1,@dandineen We definitely need to catch up at somepoint! Enjoy the after party dude 
2829,102829,102829,102841,1,@dandormer  That's confusing... 
2830,102830,102830,102842,1,@dandrago Thanks!  Same to you... 
2831,102831,102831,102843,1,@DanDraney  I would honestly rather that you are there anyway.  Tell me you will be home next Monday.  You can imagine that I've fallen a
2832,102832,102832,102844,0,@DAndrewRiley no    i think it's hopeless
2833,102833,102833,102845,0,@Dandy_Sephy It's a bit hard to use an arcade stick while working though 
2834,102834,102834,102846,0,"@dandyid Some feedback, as you asked for it: the &quot;Upgrade to Pro&quot; link doesn't result in a dialog box prompting me for the upgrade code "
2835,102835,102835,102847,0,@bellagm yes that sucks. i miss you 
2836,102836,102836,102848,1,@bellagoth You were born on the 11th too?? Awesome! 
2837,102837,102837,102849,1,@bellagrl219 THRIVING IVORY... thats all ya gotta know 
2838,102838,102838,102850,1,@BellaGrrl Copywriter for huge Manchester firm 
2839,102839,102839,102851,0,@BELLAIZZY i'm online and you're nowhere to be found!!!  omg two weeks!! can't wait! it's going to be a blast!
2840,102840,102840,102852,0,"@BellaKavner98 Cherries are yummy. But, I dont like the core. "
2841,102841,102841,102853,1,@BellaKavner98 follow me!! please! 
2842,102842,102842,102854,0,@BellaKerry But it's season finale right..so we have to wait a long time 
2843,102843,102843,102855,0,@BellaLelo  Go home and rest after work. Don't be in the streets.
2844,102844,102844,102856,1,@bellalenoir you found me first I see 
2845,102845,102845,102857,0,"@Bellaleyla yeah,of course, thatÂ´s cos im spanish,hehehe, that tv series used to be VERY famous here, but it was over last year "
2846,102846,102846,102858,1,@bellalove Thank you &amp; also I'm sorry to hear of your sister. But it's comforting to know someone else writes too.   
2847,102847,102847,102859,1,"@BellaLove114 no one else got to hug Jesse but us, weird, right? l0l its cause were cool like that! lmao...  &lt;3 i miss him, not jmac l0l"
2848,102848,102848,102860,0,@BellaMason1901 i only have 3 followers. 
2849,102849,102849,102861,0,@bellametaphor  they fell off. sisqo's fan site is all janky now. they are supposed to have a reality show or something coming out
2850,102850,102850,102862,0,"@bellaMScullen *breathes in* i'm worried about her too, jasper is really hurting her  why don't you talk to her?"
2851,102851,102851,102863,1,@bellaMScullen1 i was watching twilight just the other day!!!! 
2852,102852,102852,102864,1,@bellaMScullen1 Probably. Changing to personal too many ooc posts 
2853,102853,102853,102865,1,@BellaNB Byeee 
2854,102854,102854,102866,1,@bellanichole You are most certainly welcome! 
2855,102855,102855,102867,1,"@BellaNutella thank you muchly, I'll definitely take you up on that "
2856,102856,102856,102868,1,"@BellaPRAmanda i was leaning towards wp, mostly b/c it looks good!  but the html worried me a little.  thanx for the input "
2857,102857,102857,102869,1,@bellarisa maam!!! HANGOVER is tooo damn funny I literally laughed the whole way through!!! Hope u like it 2! 
2858,102858,102858,102870,1,@bellarocksmusic it was pretty deep 
2859,102859,102859,102871,1,@bellasdiary Yeah its really awesome! Its jumped pretty high in like no time at all! 
2860,102860,102860,102872,1,"@BellasGuardian I'm gonna do it tomorrow, so it doesn't just sit there. LoL. I'll get the ingredients today.  Good luck w/your tat! "
2861,102861,102861,102873,1,@BellasGuardian Ummm....HTB works!!    It was saved under a different file. I can send it to you now!!
2862,102862,102862,102874,0,@BellasGuardian Yeah I know  Sorry Paramore. It's okay. Only thing that woulda made it better is if she had worn OUR shoes. Still rocked!
2863,102863,102863,102875,1,@BellasGuardian Yesss I will  I can't wait! its going to be awesome
2864,102864,102864,102876,1,@BellaSkyy you sure are my fav 
2865,102865,102865,102877,0,@BellaSoChiic devil's  its okay my phone is pulling some crazy shit right now
2866,102866,102866,102878,1,@BellaTailor No problem  Yeah last rx last Fall an old drum major of mine who never talked to me before started iming me LOL.
2867,102867,102867,102879,0,"@BellaTerraRVRes Ah, but that would require an RV. I don't have one, it was an aspiration that hasn't materialized - like many things. "
2868,102868,102868,102880,0,"@BellaTina88 I'm from the UK, been raining all day here  We did get some nice weather early on in the week though!"
2869,102869,102869,102881,0,@bellatx aren't we all 
2870,102870,102870,102882,1,@Bellavalentina1 tweeting from your iPhone is a dangerous thing 
2871,102871,102871,102883,0,"@dandylyons Oh, dandy, that SUCKS!   Sorry "
2872,102872,102872,102884,1,"@dandyscopic Well, I think we both know what you can do there now.  "
2873,102873,102873,102885,0,@dandyxands Hopefully was not being quite as much of a horrible person as I may have seemed 
2874,102874,102874,102886,1,@dandyxands I'm now working my way through the other vids. 
2875,102875,102875,102887,0,"@dane  I have heard that also. Not a teen here, but still trying to understand who sees what. "
2876,102876,102876,102888,0,@dane cook: great show! fucking hilarious. now going to bed to work early in the morning 
2877,102877,102877,102889,1,"@dane I'm actually going to interview them in the next week, I'll make your points, see what they answer. Thanks for speaking up "
2878,102878,102878,102890,0,@danecook Cant wait to see you in ATL next weekend!!!! What does one have to do to get back stage? I have the WORST luck 
2879,102879,102879,102891,1,@danecook Dan in Real Life was a great movie. The acting by all was excellent. You and Steve especially! Rhode Island is so pretty 
2880,102880,102880,102892,1,@danecook good luck?!  i wish i was in that audience. you're a rioooot.
2881,102881,102881,102893,1,@danecook Hey Dane...I saw you on Oprah (sure alot of ppl did) FUNNY 
2882,102882,102882,102894,0,@danecook HOPE U HAVE FUN IN EDMONTON! it was sold out before i even heard you were coming 
2883,102883,102883,102895,1,@danecook http://znl.me/UVFS9 - CHICAGO . . . IS WAITING. 
2884,102884,102884,102896,1,@danecook I dreamed about those abs the other night  
2885,102885,102885,102897,1,@danecook I liked Good Luck Chuck but also liked your character in Waiting.  So it's a toss up.  Liked GLC because you were in it more.  
2886,102886,102886,102898,1,@danecook I taped it. Set to watch the funnies tonight! 
2887,102887,102887,102899,1,@danecook I'm watching your comedy central presents! Your so young  I heart you! Lol I want acid spit too 
2888,102888,102888,102900,0,@danecook it isnt on comedy central in uk!!! im gutted 
2889,102889,102889,102901,1,"@danecook Ok, I can't even look at my TIVO remote now, after watching your CC special tonight. So damn funny. "
2890,102890,102890,102902,1,@danecook Thanks for sharing this so we can all wrap this family in our prayers!  You are a wonderful guy! 
2891,102891,102891,102903,0,@danecook YAY I SEE YOU IN 3 hours soooo excited wish i could meet you 
2892,102892,102892,102904,1,@danecook you rock! Just got upgraded seats. Front row of balcony to front row! 
2893,102893,102893,102905,1,"@danecook ZuneHD is supposed to be gaming capable, eventually. Hope this helps    http://gear.ign.com/articles/986/986782p1.html"
2894,102894,102894,102906,1,"@Daneel3001  as all languages are macros to ASM, isn't it ?"
2895,102895,102895,102907,1,@Daneel3001 sorry wasnt meant to be a reply to. I should pay more attention 
2896,102896,102896,102908,1,@Daneel3001 What integration test are you using to interest drafts into the DB? 
2897,102897,102897,102909,1,@DanellD lmao I don't even know why it sent you that! Ha ha ha sorry but have fun at the party I hope everything goes well 
2898,102898,102898,102910,0,@danelle I can't send you a direct Tweet.  But you can email me the recipe at cassy.loseke@gmail.com! Sooooo excited!!!
2899,102899,102899,102911,1,@DanelMayan Yeah I know. Too fast. I'm gonna miss it. But I'm excited for next year 
2900,102900,102900,102912,0,@Danengland80 nope not to live  just for three weeks for my daddy's wedding...you should come down with the wifey and see us!
2901,102901,102901,102913,1,@Daneomite I think I've got a few years before that. 
2902,102902,102902,102914,0,@Daneomite I wish - gotta play to win and I was so busy this week I forgot to play 
2903,102903,102903,102915,1,@danerous aww I love that you have a picture of us on your desk 
2904,102904,102904,102916,1,"@danesanders Hey Dane congrats!!!!That's so cool. Btw, don't discount your value too much! People value and love it without needing that! "
2905,102905,102905,102917,0,@DakotaMac thats fun eirbearrr honestly haha so this whole twitter thing isnt liking me very much i wont let me put a pic 
2906,102906,102906,102918,1,@dal3y_aka_dhnyc yeah! she's my girlfriends bestfriend  i've known her for like a year already. i used to watch her allllll the time
2907,102907,102907,102919,0,@dalami I was hoping they could do a live web stream of it but no such luck 
2908,102908,102908,102920,0,@dalatn it's okey.  I want to get another puppy but not soon.
2909,102909,102909,102921,0,@Dalberti Yes... thank you... thought I was gonna have to make my own...  
2910,102910,102910,102922,0,"@Dalboz17 I didn't. I'm growing zucchinis, but all the blossoms were mail. They weren't as good as I'd hoped though "
2911,102911,102911,102923,0,"@daldisco great game, i have it on my iphone but it keeps crashing after  some time "
2912,102912,102912,102924,0,@dale_dale  but cheetoh's are good too!
2913,102913,102913,102925,1,@daleblue they're u go!!   
2914,102914,102914,102926,0,"@DaleChumbley I can't, Birthday party takes precedence.  would love to join the festivities. I had 2 and stuffed, can't imagine @piechamp"
2915,102915,102915,102927,1,"@DaleChumbley Montana's good, I miss Portland and Vancouver too "
2916,102916,102916,102928,1,"@DaleChumbley no kidding, them's the competition  yee haw!"
2917,102917,102917,102929,1,"@DaleEast WSJ=Wall St Journal, taken from your link on this update: http://twitter.com/DaleEast/status/2177674540 "
2918,102918,102918,102930,1,"@Dalegacy lol, it's about damn time!  I say don't tip...or tip well and get your next rounds quickly "
2919,102919,102919,102931,1,@dalejob provecho  get a happy meal  lol
2920,102920,102920,102932,0,@dalek_au I was just wondering where all the spammers are... and here they come 
2921,102921,102921,102933,1,@dalekurt yuh soon get tired of Pizza.... but enjoy while u can 
2922,102922,102922,102934,1,"@dalekwidow I'm hearing lots of good things about the new Trek movie. I'll see if my Dad, &quot;a fellow Treky&quot;, would like to see it "
2923,102923,102923,102935,1,"@dalekwidow 'Twas a smiley face, only viewable on iPhone or iPod touch. "
2924,102924,102924,102936,0,@dalelane Oh no! Not much point going now surely?! 
2925,102925,102925,102937,1,"@dAlen Well it's better than &quot;potatoes&quot;. I get that sometimes too. &quot;No, see that's IDAHO&quot;. "
2926,102926,102926,102938,1,"@dalerankine  Dale, You can make a preso &quot;How the mobile games can save the word and give happiness&quot; ;)"
2927,102927,102927,102939,0,@dalesman47 That's a shame  It's the Bradford Mela next weekend so hope the weather isn't like this.
2928,102928,102928,102940,1,@dalevich one mans nonsense is another mans um? Lol. I like nonsense and odd stuff. 
2929,102929,102929,102941,0,@dalexandertn boo hoo. you'll be missed. 
2930,102930,102930,102942,0,"@DAlexLewis naw, so apparantly I'm either slow or just sheltered, some of my other friends have used it before too "
2931,102931,102931,102943,0,@DaliaKuwatly we're such a pig dil... Did u know I ate 3 slices of cake n a bunch of sushissss tday for lunch  sad faceeee!!!
2932,102932,102932,102944,1,@dalien77 I always bike to work or rollerblade to work! So good for you!!! and doesnt take that much longer!! No shower? Babywipes 
2933,102933,102933,102945,1,@DaliLama13 - yeh i highly doubt u will have any dramas..... 
2934,102934,102934,102946,1,@DaliLama13 haha yeh shit i know ! i meant a 6 hour drive from the air port haha .. sorry !  good good im not a fan of being freezing !
2935,102935,102935,102947,1,@dalilicequeen um teaching is not that bad i take offence to that status lady oh and ps for my birthday I would like a Jakob Black thanks 
2936,102936,102936,102948,1,@DaLionofjudah Actually I can't say they're all losers ... I had FUN last night!! 
2937,102937,102937,102949,1,@DalisMoustache Thank you - i have been sitting here all nervous  That means a TON!!
2938,102938,102938,102950,0,@danespinoza I spilt shit on my phone so it hasn't been working. Haven't got a replacement yet 
2939,102939,102939,102951,1,@daneth86 Going very well 
2940,102940,102940,102952,1,@danettechan why dont you go to a hairdresser?! :S yeaa boyle kinda deserved it in a way. but i still love AIDAN 
2941,102941,102941,102953,1,@danfaust Disney World &amp; the beach! Week from Monday. 
2942,102942,102942,102954,1,@danfaust I think you may have hit the spice related crux of my gastronomical hurdle. 
2943,102943,102943,102955,1,"@danfaust Oh, so that's what all the jumping and laughing I'm doing right now is? Oh, that...that's JOY? Wow. "
2944,102944,102944,102956,1,@danfaust Shared an elevator with him multiple times at the Stargate con in Vancouver. Nice guy. 
2945,102945,102945,102957,1,@danfaust You are so evil. I love it. 
2946,102946,102946,102958,1,@DanfromYiPS Hey I can help you with that. if you would be interested plz shoot me a Pm 
2947,102947,102947,102959,1,"@dangalf Pro tip, huh?  . Thanx anyway."
2948,102948,102948,102960,0,@dangartley I believe you can have the screen replaced at your local apple store for $150. 
2949,102949,102949,102961,0,@danger_kitty Oh hi! Thanks for for finding me! I only updated MS the other day; I don't use it either. I miss GoPets too...  Life goes on
2950,102950,102950,102962,1,"@Danger_Mouse thanks, glad you enjoyed it "
2951,102951,102951,102963,0,"@danger_skies  cus it all got too much attention in the end, shes embarrased and i think it just got outta hand a bit poor girl  xX"
2952,102952,102952,102964,0,@danger_skies cos that's what colour my tan is apparently 
2953,102953,102953,102965,0,@danger_skies Headache 
2954,102954,102954,102966,0,"@danger_skies i think the promoter had cancelled it, and they didn't know until the day.  i was gutted."
2955,102955,102955,102967,1,@danger_skies Where you watching the feed? 
2956,102956,102956,102968,0,"@danger_skies You got me singing Falling in Love now. Only, I'm changing the week day to Saturday. Doesn't quite fit. "
2957,102957,102957,102969,0,"@danger534 hey,why r u sad? "
